Date,prices,prices_delta,log_returns,daily_vol,daily_vol_dollar,price_dev,annual_vol
2017-01-18,68.5,-0.27999900000000366,-0.004079245196829895,0.011034070017306807,0.7558337961855163,-0.3629004240734266,0.17516043128800785
2017-01-19,66.989998,-1.510002,-0.022290420603206407,0.014519733906610344,0.9726769453643591,-1.9977963510239443,0.23049363011833984
2017-01-20,67.32,0.33000199999999325,0.004914044657631678,0.015014287745802735,1.01076185104744,0.3392719459145569,0.23834442892895163
2017-01-23,66.860001,-0.45999899999999627,-0.006856473374027061,0.011317662893206817,0.7566989523574706,-0.45510126794289374,0.17966232862733403
2017-01-24,67.769997,0.9099960000000067,0.013518678932068262,0.01551427547979455,1.0514024027228503,1.2025865731212448,0.24628148814530199
2017-01-25,68.82,1.0500029999999896,0.015374825488688515,0.010144109629013956,0.6981176246687404,0.9986690131968153,0.16103274810327967
2017-01-26,67.639999,-1.18000099999999,-0.01729489112310656,0.01591270406730654,1.0763352871999103,-1.6902610080355804,0.25260634589195474
2017-01-27,66.82,-0.8199990000000099,-0.01219707231761813,0.016999335601307546,1.13589560487937,-0.7618434606313428,0.2698560867263185
2017-01-30,66.889999,0.06999900000000991,0.0010470272517890677,0.014636215454888558,0.9790164371412803,0.06162450114193696,0.23234271737277137
2017-01-31,67.510002,0.620002999999997,0.00922630049862061,0.01213484967066469,0.8192237255362725,0.6332917165419617,0.19263476655439693
2017-02-01,66.400002,-1.1099999999999994,-0.016578678076149878,0.011891973706556496,0.7896270778992988,-1.3549412271640224,0.18877923015160494
2017-02-02,66.519997,0.11999500000000296,0.0018055226226376675,0.010943358005519536,0.7279521416970856,0.1519641402359633,0.17372042274331498
2017-02-03,66.389999,-0.1299980000000005,-0.001956181556948877,0.010847270880173239,0.7201503028874305,-0.17858042109325242,0.17219508691614663
2017-02-06,66.470001,0.08000199999999325,0.001204305429312491,0.008624245380425565,0.5732535990611327,0.11109069826010844,0.13690565113322206
2017-02-07,66.139999,-0.33000199999999325,-0.00497704066366822,0.0031336660164947576,0.20726066719729727,-0.5756649422532475,0.04974540582947735
2017-02-08,67.16999799999999,1.0299989999999895,0.015452997069372643,0.009040715600937239,0.607264848833523,4.969582574099814,0.1435169109248508
2017-02-09,67.0,-0.16999799999999254,-0.0025340701126097542,0.00913828410845978,0.6122650352668052,-0.27994045814859303,0.14506576296502904
2017-02-10,67.620003,0.620002999999997,0.00921122225434523,0.009682921317769625,0.654759168556346,1.0126382600466803,0.15371161062854558
2017-02-13,66.989998,-0.630004999999997,-0.009360516980337685,0.011208875151600727,0.7508825239879824,-0.9621934754866763,0.17793537676744162
2017-02-14,67.760002,0.7700040000000001,0.011428755194764051,0.009838417675541023,0.666651201371495,1.0254653363224682,0.15618003878318223
2017-02-15,67.160004,-0.5999979999999994,-0.008894188091137956,0.011265974430139172,0.7566228877920446,-0.9000178785632267,0.1788417997137652
2017-02-16,65.970001,-1.1900030000000044,-0.01787778337541468,0.012441715242304559,0.820779966976547,-1.572782186741188,0.19750610648531752
2017-02-17,66.730003,0.7600020000000001,0.011454563479619928,0.014795999289163442,0.9873370769538743,0.9259509619850608,0.2348792071068896
2017-02-21,66.720001,-0.010002000000000066,-0.00014989883430427398,0.012518543835877959,0.8352372572483212,-0.010130278942687101,0.19872572259836196
2017-02-22,67.0,0.27999900000000366,0.004187846352465385,0.012476114627297594,0.8358996800289388,0.33523289049923,0.19805217979298836
2017-02-23,64.839996,-2.1600040000000007,-0.0327699842138065,0.019561966895241194,1.2683978552395714,-2.5840469276471327,0.3105365973605191
2017-02-24,65.32,0.4800039999999939,0.007375632925104902,0.018545514800519077,1.211393026769906,0.3784333109813814,0.2944009205870467
2017-02-27,66.43,1.1100000000000136,0.01685049357488566,0.021794535312497403,1.4478109808092026,0.9163004701783287,0.34597752226250117
2017-02-28,65.260002,-1.1699980000000068,-0.017769439865331194,0.022765958109215893,1.4857064717393453,-0.8081151583379191,0.36139838109059697
2017-03-01,65.389999,0.12999700000000303,0.0019900044685075002,0.01460839436793539,0.9552428931109008,0.08749844095907654,0.23190107130908186
2017-03-02,66.529999,1.1400000000000006,0.017283632442656405,0.016514160873795966,1.0986871064194847,1.1934137466204107,0.26215417669786345
2017-03-03,65.699997,-0.8300020000000075,-0.012554078894519094,0.01576406235711972,1.0356988495705786,-0.7554489309562428,0.2502467318943208
2017-03-06,64.93,-0.7699969999999894,-0.011789113308068089,0.014057584666466314,0.9127589723936579,-0.7434564596834742,0.22315723837022844
2017-03-07,65.139999,0.20999899999999627,0.0032290179761416127,0.014166513737143577,0.922806690671019,0.23007059514220493,0.22488643375957293
2017-03-08,66.25,1.110000999999997,0.016896680369794304,0.014000781412499757,0.927551768578109,1.2028532207464377,0.2222555146682999
2017-03-09,65.0,-1.25,-0.019048194970694432,0.016011002904284713,1.0407151887785064,-1.3476336764644288,0.2541667915528215
2017-03-10,65.08000200000001,0.08000200000000746,0.0012300431866076877,0.014820480308320805,0.9645168881064787,0.07687213645253538,0.23526783123808032
2017-03-13,63.790001000000004,-1.2900010000000037,-0.020020859151942183,0.01771095747644237,1.1297819951332164,-1.3374581781896109,0.2811527337810397
2017-03-14,63.669998,-0.12000300000000408,-0.0018829913133364684,0.011169420003979198,0.7111569493145156,-0.10621783717296196,0.1773090457161542
2017-03-15,63.939999,0.2700010000000006,0.0042316653750669175,0.010896703598809258,0.6967352172111604,0.3796644330906907,0.17297980699699103
2017-03-16,63.84,-0.09999899999999684,-0.001565174850479245,0.010523279229961198,0.6718061460407229,-0.14352511187860628,0.1670518789162117
2017-03-17,64.040001,0.20000100000000032,0.003127950602200613,0.003154976783022643,0.20204471633974685,0.297706416022989,0.050083703760363016
2017-03-20,63.790001000000004,-0.25,-0.003911449813451817,0.003853736918046789,0.24582988185594162,-1.2373498526910958,0.061176177020521846
2017-03-21,62.93,-0.860001000000004,-0.013573456391459793,0.0070330990275575735,0.4425929218041981,-3.4983582691707586,0.11164698583804529
2017-03-22,62.82,-0.10999999999999943,-0.001749503428341903,0.0070125717973711765,0.44052976031085733,-0.24853537998663053,0.11132112616097618
2017-03-23,63.080002,0.26000200000000007,0.004130299690107364,0.007362625472303465,0.4644344295181535,0.5902030314967396,0.11687805597734666
2017-03-24,63.689999,0.6099969999999999,0.009623754881614488,0.00993915067278186,0.633024496410326,1.3134189914233236,0.1577791255402867
2017-03-27,64.110001,0.42000199999999666,0.006572824915133779,0.004818682318415357,0.3089257282522908,0.6634845924315569,0.07649421036930715
2017-03-28,63.68,-0.4300009999999972,-0.006729832061228791,0.0071168526708361435,0.45320117807884563,-1.3919235617980892,0.11297653370710957
2017-03-29,66.300003,2.620003000000004,0.04031940090455688,0.019892194995007346,1.3188525878455721,5.7811036835923435,0.31577880592795904
2017-03-30,50.759997999999996,-15.540005000000008,-0.2670813389956015,0.14162572326268882,7.188921429562638,-11.782973429491141,2.2482386580163793
2017-03-31,51.869999,1.110001000000004,0.021631965639258954,0.14404881593161747,7.471811938324183,0.1544043860926624,2.286704061650273
2017-04-03,50.919998,-0.9500010000000003,-0.01848483467243467,0.14290653272677978,7.276800360634561,-0.12714466154150442,2.2685708779294345
2017-04-04,49.759997999999996,-1.1600000000000037,-0.023044326173910168,0.13176234146560686,6.556493847803914,-0.15941072209088994,2.091662326089418
2017-04-05,49.43,-0.32999799999999624,-0.006653880919129218,0.020072420876381777,0.9921797639195512,-0.050331474056141835,0.3186398030995641
2017-04-06,50.779999,1.3499989999999968,0.026945029264871856,0.02258521287113632,1.1468770870110894,1.360639522284652,0.35852913938689074
2017-04-07,50.630001,-0.14999799999999652,-0.0029582508507863814,0.020832233404732836,1.0547359981138569,-0.13078820886631434,0.33070145305785276
2017-04-10,52.259997999999996,1.629996999999996,0.031686916089324946,0.019852666502340292,1.0375003117069705,1.5454075739472777,0.3151513105601695
2017-04-11,51.700001,-0.5599969999999956,-0.010773420965535241,0.021220308353002572,1.0970899630705413,-0.5397559824137769,0.33686195187690865
2017-04-12,52.080002,0.38000100000000003,0.007323235446027976,0.018464000034484458,0.9616051587239507,0.34637177696572047,0.29310691379240345
2017-04-13,51.220001,-0.8600009999999969,-0.016650936007768458,0.021736705047582648,1.1133540542738884,-0.8943390041097716,0.3450594952671966
2017-04-17,52.0,0.7799989999999966,0.015113618286425101,0.0149348887641967,0.7766142157382283,0.7005848651700463,0.23708400917086345
2017-04-18,51.93,-0.07000000000000028,-0.0013470607251999667,0.013616088703838972,0.7070834863903578,-0.09013484247575895,0.21614870723852234
2017-04-19,52.200001,0.2700010000000006,0.005185856189453553,0.013329898783153576,0.6958207298105155,0.38185165570525265,0.21160558309132121
2017-04-20,53.610001000000004,1.4100000000000037,0.026653122447001465,0.01221408801245799,0.6547972705619609,2.026384008973076,0.19389263623451417
2017-04-21,53.080002,-0.5299990000000037,-0.009935389349701396,0.01562226891432646,0.8292300652169863,-0.8094092993777253,0.247995830771297
2017-04-24,52.75,-0.33000200000000035,-0.006236474786805335,0.016467371786865335,0.8686538617571464,-0.39796193341548475,0.26141142296932207
2017-04-25,52.459998999999996,-0.29000100000000373,-0.005512816979591051,0.01705104409517966,0.8944977561820808,-0.3338510455860733,0.27067693361905043
2017-04-26,52.720001,0.26000200000000717,0.004943953785800481,0.006386872513115689,0.33671592527833166,0.2906681410915491,0.10138845795106939
2017-04-27,52.77,0.04999899999999968,0.0009479382551913496,0.005355643500175675,0.2826173075042704,0.14849015519141298,0.08501820487310609
2017-04-28,52.0,-0.7700000000000031,-0.0146991288361491,0.008573813242193633,0.44583828859406893,-2.724532360737915,0.13610506575814052
2017-05-01,51.59,-0.4099999999999966,-0.007915863324869044,0.008834610485384533,0.4557775549409881,-0.91961594705765,0.14024509364670665
2017-05-02,52.459998999999996,0.8699989999999929,0.016723100120026313,0.01357909269822258,0.7123591893696638,1.9088237026341417,0.21556141385634
2017-05-03,52.209998999999996,-0.25,-0.00477692710754285,0.013573877675261475,0.7086921398515239,-0.35094655018237964,0.21547862793332057
2017-05-04,51.740002000000004,-0.4699969999999922,-0.009042812856347116,0.01211931199565372,0.6270532268937475,-0.6631892377111167,0.1923881136102099
2017-05-05,51.950001,0.20999899999999627,0.004050521381819383,0.01138084913240537,0.5912351238093081,0.334898204798777,0.1806653790785389
2017-05-08,51.689999,-0.26000200000000007,-0.005017416932668439,0.005523028928195866,0.2854853597754154,-0.439760747509072,0.08767536616693124
2017-05-09,52.049999,0.35999999999999943,0.006940455986836014,0.00750929451182464,0.39085877183117795,1.2610103729424267,0.11920635479898106
2017-05-10,53.139998999999996,1.0899999999999963,0.02072514566476924,0.01066266948139283,0.5666142455785455,2.788731067473127,0.16926463055906088
2017-05-11,54.619999,1.480000000000004,0.02747017622379566,0.014485902580062987,0.7912199844371378,2.6120063368488724,0.22995657445893353
2017-05-12,53.119999,-1.5,-0.027846611394369614,0.02464123433217295,1.3089423430837928,-1.8958065133643935,0.39116746824357834
2017-05-15,51.490002000000004,-1.629996999999996,-0.031165833442333923,0.031100014189052724,1.6013397927943533,-1.2452779212259395,0.4936974198888817
2017-05-16,50.040001000000004,-1.4500010000000003,-0.02856494731782,0.028367178132510648,1.419493622118011,-0.9054923923858375,0.450314992411757
2017-05-17,49.139998999999996,-0.9000020000000077,-0.018149358839710583,0.005702686878935622,0.2802300275282096,-0.6340303231916777,0.09052734771920858
2017-05-18,49.23,0.09000100000000089,0.0018298470270967648,0.01499001007070371,0.7379581957807436,0.32116829446816103,0.23795903278461455
2017-05-19,49.290001000000004,0.060001000000006854,0.0012180472352678606,0.014983307810390874,0.738527256957474,0.08130677366693802,0.23785263770055587
2017-05-22,49.509997999999996,0.21999699999999223,0.004453387972073841,0.010419828630778553,0.5158856946701889,0.2978860941521893,0.1654096515657043
2017-05-23,48.799999,-0.7099989999999963,-0.014444336610153208,0.008587820886408687,0.41908565066892306,-1.3762719287145695,0.13632743021642196
2017-05-24,48.779999,-0.020000000000003126,-0.0004099200797287317,0.008347497538809343,0.4071909215956222,-0.04772294152300407,0.13251241534447958
2017-05-25,48.689999,-0.0899999999999963,-0.0018467226310581175,0.008052930522959693,0.39209717910997693,-0.22102653872370595,0.127836308934196
2017-05-26,48.23,-0.4599990000000034,-0.00949241557563063,0.006603023258674581,0.318463811765875,-1.173175999491139,0.10481974466176956
2017-05-30,47.91,-0.3200000000000003,-0.006656983185849619,0.00421521873197918,0.2019511294491225,-1.0048237450453386,0.06691452291934763
2017-05-31,48.27,0.36000000000000654,0.007485998777370995,0.007444377552255139,0.3593401044473556,1.7826094906327388,0.11817583001363305
2017-06-01,48.669998,0.3999979999999965,0.008252533079884383,0.009283024931262094,0.45180480483847624,1.1131460002639295,0.14736345229519182
2017-06-02,54.290001000000004,5.620003000000004,0.10927728358467181,0.053565478060206145,2.9080698574540698,12.439006712222104,0.8503256028335519
2017-06-05,52.900002,-1.389999000000003,-0.02593668966552176,0.05854973033591633,3.0972808518694346,-0.4779799207495334,0.9294481547923732
2017-06-06,52.049999,-0.850003000000001,-0.016198600822754372,0.06197755482151972,3.2259316664825466,-0.27443523550244475,0.98386318155368
2017-06-07,52.25,0.20000100000000032,0.0038351149962387865,0.06226797434155405,3.2535016593461994,0.061997903451586456,0.9884734485090175
2017-06-08,51.720001,-0.5299989999999966,-0.010195317606383814,0.01246068396778688,0.6444665872746215,-0.16290110025839094,0.197807225667202
2017-06-09,51.700001,-0.020000000000003126,-0.000386772381793854,0.009120891901795436,0.47155012044371597,-0.031033416463964306,0.1447896702435221
2017-06-12,51.900002,0.20000100000000032,0.003861027850744936,0.006623885172704404,0.3437796537111289,0.424135190150741,0.10515091728014388
2017-06-13,52.389998999999996,0.48999699999999535,0.009396885625028162,0.00827673610489575,0.4336181962587522,1.4253228622183962,0.1313891124051814
2017-06-14,53.09,0.7000010000000074,0.013272872263064173,0.006018038658835306,0.3194976723975664,1.6143257041323449,0.0955334020299054
2017-06-15,53.130001,0.04000099999999662,0.0007531726890293022,0.005592906395659242,0.29715112239428193,0.12519966014093978,0.08878463657386185
2017-06-16,52.970001,-0.1599999999999966,-0.0030160248495638697,0.007528253941227169,0.39877161879505707,-0.5384465611666001,0.11950732641017373
2017-06-19,53.84,0.869999,0.016290950901426626,0.009396668557477913,0.5059166351346108,2.181697390172402,0.14916748893351964
2017-06-20,52.560001,-1.2799990000000037,-0.02406129213424224,0.016621655483310866,0.8736342288244746,-2.530059126558332,0.263860600722202
2017-06-21,53.290001000000004,0.730000000000004,0.013793321871707676,0.018631805681074965,0.9928889433762906,0.8355899710823615,0.2957707458492287
2017-06-22,54.25,0.9599989999999963,0.017854277346631253,0.02009013809511348,1.0898899916599063,0.966874499312629,0.318921055227691
2017-06-23,55.369999,1.119999,0.020434920353984865,0.02089071085503345,1.1567186391524913,1.0276257315605197,0.3316297538026562
2017-06-26,55.5,0.13000100000000003,0.002345107977834715,0.007990093636157089,0.44345019680671843,0.11238774547218296,0.12683880428034877
2017-06-27,55.040001000000004,-0.45999899999999627,-0.008322808958695305,0.0135415615146738,0.7453275593092076,-1.0373182903343954,0.21496562478786008
